"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","R_0","I_0","LogLik"
137.818893148625,0.343634608546279,73.05,0.582892570353482,45.66,0.761167829665161,0.665161242866797,0.09921875,7.890625E-05,0.65390625,4.453125E-05,-4326.98302
135.915607783108,0.338402759882356,73.05,0.563419358470768,45.66,0.667156090728578,0.832826923596262,0.09453125,4.921875E-05,0.83671875,6.171875E-05,-4309.61523
107.116819924639,0.258537777521634,73.05,0.154298118248651,45.66,0.496547779324756,0.864343430175578,0.06328125,4.296875E-05,0.21796875,4.296875E-05,-4325.544308
137.231435914058,0.340256807193073,73.05,0.577963131174082,45.66,0.645191652008969,0.886034994994161,0.00078125,3.046875E-05,0.33046875,5.546875E-05,-4309.618315
106.162323366569,0.244303495074,73.05,0.159882192086223,45.66,0.486206042572901,0.900736485331697,0.05234375,1.328125E-05,0.62578125,9.765625E-05,-4326.455228
137.630924963968,0.342679605348992,73.05,0.583046803585211,45.66,0.764435273356191,0.658575487986928,0.09921875,7.890625E-05,0.65390625,4.453125E-05,-4328.632007
138.980467988793,0.343078064973702,73.05,0.606732409680324,45.66,0.684845509771095,0.824581112471546,0.09453125,4.921875E-05,0.83671875,6.171875E-05,-4309.654036
106.591362949787,0.256093660462367,73.05,0.148951270387109,45.66,0.497405471055105,0.855785574431265,0.06328125,4.296875E-05,0.21796875,4.296875E-05,-4326.052223
140.824777017934,0.349240198816184,73.05,0.631612406271041,45.66,0.666593824578216,0.877262371281347,0.00078125,3.046875E-05,0.33046875,5.546875E-05,-4309.631432
139.054771053942,0.34142086201258,73.05,0.607069461047109,45.66,0.64057788710983,0.891818302308611,0.05234375,1.328125E-05,0.62578125,9.765625E-05,-4309.923167
138.092309743885,0.344934659671285,73.05,0.584929336752164,45.66,0.757251872029489,0.671812855295465,0.09921875,7.890625E-05,0.65390625,4.453125E-05,-4325.459958
138.581348242086,0.342494157410715,73.05,0.599026109508081,45.66,0.671566689626384,0.841155192832225,0.09453125,4.921875E-05,0.83671875,6.171875E-05,-4309.392604
107.755913509462,0.258850678224418,73.05,0.167683438651213,45.66,0.49717593504994,0.872986864477334,0.06328125,4.296875E-05,0.21796875,4.296875E-05,-4324.747596
161.330513089168,0.381137522912376,73.05,0.92770874778847,45.66,0.741747191721064,0.894895344944103,0.00078125,3.046875E-05,0.33046875,5.546875E-05,-4315.484676
138.316266419461,0.342567676328042,73.05,0.594848683730378,45.66,0.641238839301098,0.909743850185014,0.05234375,1.328125E-05,0.62578125,9.765625E-05,-4310.198507
138.136628212335,0.343491608308073,73.05,0.588322702364673,45.66,0.76655365247777,0.652054938600919,0.09921875,7.890625E-05,0.65390625,4.453125E-05,-4330.328203
139.220214597933,0.343483140937975,73.05,0.609208454479449,45.66,0.686003914280349,0.816416943041135,0.09453125,4.921875E-05,0.83671875,6.171875E-05,-4309.840138
106.292194109835,0.255169411363327,73.05,0.145909469109555,45.66,0.497808818140927,0.847312449931946,0.06328125,4.296875E-05,0.21796875,4.296875E-05,-4326.718461
160.442012560738,0.385304506318287,73.05,0.91583244464117,45.66,0.761492193326454,0.868576605229057,0.00078125,3.046875E-05,0.33046875,5.546875E-05,-4315.137346
136.795216025079,0.337807265259916,73.05,0.575641327321347,45.66,0.644918100504827,0.882988418127338,0.05234375,1.328125E-05,0.62578125,9.765625E-05,-4309.620571
137.615116475511,0.342627073648283,73.05,0.57933911748701,45.66,0.7508651966136,0.67853098384842,0.09921875,7.890625E-05,0.65390625,4.453125E-05,-4324.017633
137.439557823466,0.341226680978201,73.05,0.582751853319238,45.66,0.665504031366702,0.849566744760547,0.09453125,4.921875E-05,0.83671875,6.171875E-05,-4309.353979
108.489857585281,0.260810651291104,73.05,0.176538396021757,45.66,0.49639037456818,0.881716733122107,0.06328125,4.296875E-05,0.21796875,4.296875E-05,-4324.310465
139.191079502114,0.343345862515725,73.05,0.609161716125838,45.66,0.64579388232402,0.903844298393544,0.00078125,3.046875E-05,0.33046875,5.546875E-05,-4309.980324
136.499985241492,0.335004208258613,73.05,0.574766209547191,45.66,0.627891719650476,0.918841288686864,0.05234375,1.328125E-05,0.62578125,9.765625E-05,-4310.517492
137.921352446744,0.342328005916952,73.05,0.587109924462556,45.66,0.771456571983832,0.64559894910982,0.09921875,7.890625E-05,0.65390625,4.453125E-05,-4332.111361
137.902249443552,0.341614042872617,73.05,0.588294029481663,45.66,0.685473570555123,0.808333606971421,0.09453125,4.921875E-05,0.83671875,6.171875E-05,-4310.078936
